# Data for Board 3
# Frequency(Hz)	Noise(nV/rtHz)	Pair_ID
6.259375e+00	9.858604e-05	2.000000e+00
6.262750e+00	1.108949e-04	2.000000e+00
6.275125e+00	1.074865e-04	2.000000e+00
6.287500e+00	1.086572e-04	2.000000e+00
6.299875e+00	1.104925e-04	2.000000e+00
6.312250e+00	8.923335e-05	2.000000e+00
6.321250e+00	9.926907e-05	2.000000e+00
6.324625e+00	4.635938e-05	2.000000e+00
6.337000e+00	7.363063e-05	2.000000e+00
6.349375e+00	9.303408e-05	2.000000e+00
6.361750e+00	8.097279e-05	2.000000e+00
6.374125e+00	9.195703e-05	2.000000e+00
6.383125e+00	7.276846e-05	2.000000e+00
6.386500e+00	9.157543e-05	2.000000e+00
6.398875e+00	7.188667e-05	2.000000e+00
6.411250e+00	6.938137e-05	2.000000e+00
6.423625e+00	6.681652e-05	2.000000e+00
6.436000e+00	4.759539e-05	2.000000e+00
6.445000e+00	9.190154e-05	2.000000e+00
6.448375e+00	8.058760e-05	2.000000e+00
6.460750e+00	1.155810e-04	2.000000e+00
6.473125e+00	8.973379e-05	2.000000e+00
6.485500e+00	8.419660e-05	2.000000e+00
6.497875e+00	7.757598e-05	2.000000e+00
6.506875e+00	8.842136e-05	2.000000e+00
6.510250e+00	7.293248e-05	2.000000e+00
6.522625e+00	9.865379e-05	2.000000e+00
6.535000e+00	6.006651e-05	2.000000e+00
6.547375e+00	1.035694e-04	2.000000e+00
6.559750e+00	8.997586e-05	2.000000e+00
6.568750e+00	9.101127e-05	2.000000e+00
6.572125e+00	1.118729e-04	2.000000e+00
6.584500e+00	9.537425e-05	2.000000e+00
6.596875e+00	1.009905e-04	2.000000e+00
6.609250e+00	1.094919e-04	2.000000e+00
6.621625e+00	1.079109e-04	2.000000e+00
6.630625e+00	1.257153e-04	2.000000e+00
6.634000e+00	1.087520e-04	2.000000e+00
6.646375e+00	7.805948e-05	2.000000e+00
6.658750e+00	8.532422e-05	2.000000e+00
6.671125e+00	1.040816e-04	2.000000e+00
6.683500e+00	9.535141e-05	2.000000e+00
6.692500e+00	1.160270e-04	2.000000e+00
6.695875e+00	9.922356e-05	2.000000e+00
6.708250e+00	8.705040e-05	2.000000e+00
6.720625e+00	7.521687e-05	2.000000e+00
6.733000e+00	8.001540e-05	2.000000e+00
6.745375e+00	1.083869e-04	2.000000e+00
6.754375e+00	8.267419e-05	2.000000e+00
6.757750e+00	1.025189e-04	2.000000e+00
6.770125e+00	8.848273e-05	2.000000e+00
6.782500e+00	7.639084e-05	2.000000e+00
6.794875e+00	8.159566e-05	2.000000e+00
6.807250e+00	6.691498e-05	2.000000e+00
6.816250e+00	8.016273e-05	2.000000e+00
6.819625e+00	5.914182e-05	2.000000e+00
6.832000e+00	7.334732e-05	2.000000e+00
6.844375e+00	1.107594e-04	2.000000e+00
6.856750e+00	1.194555e-04	2.000000e+00
6.869125e+00	1.248864e-04	2.000000e+00
6.878125e+00	8.600065e-05	2.000000e+00
6.881500e+00	1.237384e-04	2.000000e+00
6.893875e+00	1.150581e-04	2.000000e+00
6.906250e+00	1.214761e-04	2.000000e+00
6.918625e+00	1.347558e-04	2.000000e+00
6.931000e+00	1.080638e-04	2.000000e+00
6.940000e+00	6.862327e-05	2.000000e+00
6.943375e+00	7.835405e-05	2.000000e+00
6.955750e+00	7.948539e-05	2.000000e+00
6.968125e+00	9.106506e-05	2.000000e+00
6.980500e+00	1.149128e-04	2.000000e+00
6.992875e+00	1.227961e-04	2.000000e+00
7.001875e+00	6.277867e-05	2.000000e+00
7.005250e+00	1.194580e-04	2.000000e+00
7.017625e+00	1.113529e-04	2.000000e+00
7.030000e+00	9.437710e-05	2.000000e+00
7.042375e+00	7.295349e-05	2.000000e+00
7.054750e+00	7.137372e-05	2.000000e+00
7.063750e+00	7.738648e-05	2.000000e+00
7.067125e+00	6.543783e-05	2.000000e+00
7.079500e+00	5.373307e-05	2.000000e+00
7.091875e+00	8.911191e-05	2.000000e+00
7.104250e+00	8.811867e-05	2.000000e+00
7.116625e+00	1.054147e-04	2.000000e+00
7.125625e+00	9.225410e-05	2.000000e+00
7.129000e+00	1.101167e-04	2.000000e+00
7.141375e+00	1.012267e-04	2.000000e+00
7.153750e+00	7.497256e-05	2.000000e+00
7.166125e+00	7.611218e-05	2.000000e+00
7.178500e+00	7.874990e-05	2.000000e+00
7.187500e+00	1.062550e-04	2.000000e+00
7.190875e+00	7.766293e-05	2.000000e+00
7.203250e+00	7.389929e-05	2.000000e+00
7.215625e+00	9.876147e-05	2.000000e+00
7.228000e+00	9.182740e-05	2.000000e+00
7.240375e+00	7.675005e-05	2.000000e+00
7.249375e+00	8.191559e-05	2.000000e+00
7.252750e+00	5.695613e-05	2.000000e+00
7.265125e+00	6.520581e-05	2.000000e+00
7.277500e+00	9.813217e-05	2.000000e+00
7.289875e+00	9.207434e-05	2.000000e+00
7.302250e+00	7.609535e-05	2.000000e+00
7.311250e+00	9.241012e-05	2.000000e+00
7.314625e+00	7.992170e-05	2.000000e+00
7.327000e+00	7.005661e-05	2.000000e+00
7.339375e+00	5.506472e-05	2.000000e+00
7.351750e+00	8.336961e-05	2.000000e+00
7.364125e+00	1.026727e-04	2.000000e+00
7.373125e+00	9.540018e-05	2.000000e+00
7.376500e+00	1.101302e-04	2.000000e+00
7.388875e+00	7.698940e-05	2.000000e+00
7.401250e+00	4.522235e-05	2.000000e+00
7.413625e+00	7.669824e-05	2.000000e+00
7.426000e+00	9.371009e-05	2.000000e+00
7.435000e+00	9.295558e-05	2.000000e+00
7.438375e+00	9.000813e-05	2.000000e+00
7.450750e+00	9.668768e-05	2.000000e+00
7.463125e+00	9.485980e-05	2.000000e+00
7.475500e+00	7.688224e-05	2.000000e+00
7.487875e+00	1.015897e-04	2.000000e+00
7.496875e+00	9.276943e-05	2.000000e+00
7.500250e+00	1.186405e-04	2.000000e+00
7.512625e+00	1.066597e-04	2.000000e+00
7.525000e+00	1.025869e-04	2.000000e+00
7.537375e+00	8.665475e-05	2.000000e+00
7.549750e+00	1.110915e-04	2.000000e+00
7.558750e+00	8.128381e-05	2.000000e+00
7.562125e+00	8.410994e-05	2.000000e+00
7.574500e+00	1.122775e-04	2.000000e+00
7.586875e+00	9.201892e-05	2.000000e+00
7.599250e+00	1.095748e-04	2.000000e+00
7.611625e+00	1.008560e-04	2.000000e+00
7.620625e+00	8.219860e-05	2.000000e+00
7.624000e+00	8.627066e-05	2.000000e+00
7.636375e+00	9.708667e-05	2.000000e+00
7.648750e+00	8.972940e-05	2.000000e+00
7.661125e+00	7.672403e-05	2.000000e+00
7.673500e+00	6.785110e-05	2.000000e+00
7.682500e+00	1.152231e-04	2.000000e+00
7.685875e+00	9.523593e-05	2.000000e+00
7.698250e+00	8.309197e-05	2.000000e+00
7.710625e+00	7.362125e-05	2.000000e+00
7.723000e+00	8.489847e-05	2.000000e+00
7.735375e+00	1.004024e-04	2.000000e+00
7.744375e+00	1.164964e-04	2.000000e+00
7.747750e+00	1.018597e-04	2.000000e+00
7.760125e+00	8.628082e-05	2.000000e+00
7.772500e+00	8.810349e-05	2.000000e+00
7.784875e+00	8.472603e-05	2.000000e+00
7.797250e+00	1.086123e-04	2.000000e+00
7.806250e+00	8.063102e-05	2.000000e+00
7.809625e+00	1.268880e-04	2.000000e+00
7.822000e+00	1.341705e-04	2.000000e+00
7.834375e+00	1.168132e-04	2.000000e+00
7.846750e+00	7.188568e-05	2.000000e+00
7.859125e+00	7.126581e-05	2.000000e+00
7.868125e+00	7.646612e-05	2.000000e+00
7.871500e+00	7.422972e-05	2.000000e+00
7.883875e+00	8.696788e-05	2.000000e+00
7.896250e+00	9.625592e-05	2.000000e+00
7.908625e+00	1.226053e-04	2.000000e+00
7.921000e+00	7.531333e-05	2.000000e+00
7.930000e+00	9.049213e-05	2.000000e+00
7.933375e+00	7.424789e-05	2.000000e+00
7.945750e+00	8.376065e-05	2.000000e+00
7.958125e+00	7.780302e-05	2.000000e+00
7.970500e+00	7.846028e-05	2.000000e+00
7.982875e+00	8.279925e-05	2.000000e+00
7.991875e+00	7.136984e-05	2.000000e+00
7.995250e+00	1.021753e-04	2.000000e+00
8.007625e+00	1.271570e-04	2.000000e+00
8.020000e+00	1.211103e-04	2.000000e+00
8.032375e+00	7.451657e-05	2.000000e+00
8.044750e+00	6.689142e-05	2.000000e+00
8.053750e+00	8.518527e-05	2.000000e+00
8.057125e+00	7.741767e-05	2.000000e+00
8.069500e+00	6.801852e-05	2.000000e+00
8.081875e+00	5.360187e-05	2.000000e+00
8.094250e+00	7.954390e-05	2.000000e+00
8.106625e+00	8.831423e-05	2.000000e+00
8.115625e+00	1.008853e-04	2.000000e+00
8.119000e+00	5.309736e-05	2.000000e+00
8.131375e+00	7.102363e-05	2.000000e+00
8.143750e+00	7.690412e-05	2.000000e+00
8.156125e+00	1.067136e-04	2.000000e+00
8.168500e+00	1.320501e-04	2.000000e+00
8.177500e+00	7.561338e-05	2.000000e+00
8.180875e+00	7.172874e-05	2.000000e+00
8.193250e+00	7.416198e-05	2.000000e+00
8.205625e+00	7.122608e-05	2.000000e+00
8.218000e+00	5.278076e-05	2.000000e+00
8.230375e+00	7.835577e-05	2.000000e+00
8.239375e+00	6.575476e-05	2.000000e+00
8.242750e+00	9.599906e-05	2.000000e+00
8.255125e+00	6.747320e-05	2.000000e+00
8.267500e+00	8.663935e-05	2.000000e+00
8.279875e+00	7.716011e-05	2.000000e+00
8.292250e+00	6.106891e-05	2.000000e+00
8.301250e+00	8.060440e-05	2.000000e+00
8.304625e+00	6.259664e-05	2.000000e+00
8.317000e+00	6.512280e-05	2.000000e+00
8.329375e+00	7.876602e-05	2.000000e+00
8.341750e+00	1.056806e-04	2.000000e+00
8.354125e+00	9.548008e-05	2.000000e+00
8.363125e+00	8.500882e-05	2.000000e+00
8.366500e+00	9.574115e-05	2.000000e+00
8.378875e+00	1.038193e-04	2.000000e+00
8.391250e+00	9.086420e-05	2.000000e+00
8.403625e+00	9.265564e-05	2.000000e+00
8.416000e+00	8.717476e-05	2.000000e+00
8.425000e+00	9.266660e-05	2.000000e+00
8.428375e+00	8.754453e-05	2.000000e+00
8.440750e+00	8.529195e-05	2.000000e+00
8.453125e+00	9.416844e-05	2.000000e+00
8.465500e+00	8.582338e-05	2.000000e+00
8.477875e+00	8.146330e-05	2.000000e+00
8.486875e+00	8.151518e-05	2.000000e+00
8.490250e+00	1.031274e-04	2.000000e+00
8.502625e+00	7.489650e-05	2.000000e+00
8.515000e+00	8.673628e-05	2.000000e+00
8.527375e+00	9.511415e-05	2.000000e+00
8.539750e+00	7.783444e-05	2.000000e+00
8.548750e+00	7.333411e-05	2.000000e+00
8.552125e+00	7.497599e-05	2.000000e+00
8.564500e+00	9.410239e-05	2.000000e+00
8.576875e+00	8.366210e-05	2.000000e+00
8.589250e+00	9.221718e-05	2.000000e+00
8.601625e+00	1.178555e-04	2.000000e+00
8.610625e+00	7.535621e-05	2.000000e+00
8.614000e+00	1.045286e-04	2.000000e+00
8.626375e+00	9.154760e-05	2.000000e+00
8.638750e+00	9.528638e-05	2.000000e+00
8.651125e+00	9.399336e-05	2.000000e+00
8.663500e+00	7.842605e-05	2.000000e+00
8.672500e+00	9.479591e-05	2.000000e+00
8.675875e+00	8.254927e-05	2.000000e+00
8.688250e+00	6.925177e-05	2.000000e+00
8.700625e+00	5.370843e-05	2.000000e+00
8.713000e+00	7.729898e-05	2.000000e+00
8.725375e+00	9.909725e-05	2.000000e+00
8.734375e+00	1.012005e-04	2.000000e+00
8.737750e+00	8.666390e-05	2.000000e+00
8.750125e+00	6.756621e-05	2.000000e+00
8.762500e+00	9.378320e-05	2.000000e+00
8.774875e+00	9.609306e-05	2.000000e+00
8.787250e+00	8.239561e-05	2.000000e+00
8.796250e+00	8.932538e-05	2.000000e+00
8.799625e+00	6.800052e-05	2.000000e+00
8.812000e+00	6.451587e-05	2.000000e+00
8.824375e+00	5.688748e-05	2.000000e+00
8.836750e+00	9.036307e-05	2.000000e+00
8.849125e+00	1.037615e-04	2.000000e+00
8.858125e+00	7.355768e-05	2.000000e+00
8.861500e+00	9.169827e-05	2.000000e+00
8.873875e+00	7.057972e-05	2.000000e+00
8.886250e+00	6.403879e-05	2.000000e+00
8.898625e+00	7.376264e-05	2.000000e+00
8.911000e+00	6.467321e-05	2.000000e+00
8.920000e+00	8.843846e-05	2.000000e+00
8.923375e+00	7.477311e-05	2.000000e+00
8.935750e+00	5.567737e-05	2.000000e+00
8.948125e+00	5.831986e-05	2.000000e+00
8.960500e+00	5.988030e-05	2.000000e+00
8.972875e+00	9.385966e-05	2.000000e+00
8.981875e+00	1.100290e-04	2.000000e+00
8.985250e+00	1.020502e-04	2.000000e+00
8.997625e+00	9.457031e-05	2.000000e+00
9.010000e+00	8.994272e-05	2.000000e+00
9.022375e+00	5.894518e-05	2.000000e+00
9.034750e+00	8.290161e-05	2.000000e+00
9.043750e+00	1.059415e-04	2.000000e+00
9.047125e+00	1.021997e-04	2.000000e+00
9.059500e+00	1.002196e-04	2.000000e+00
9.071875e+00	6.132163e-05	2.000000e+00
9.084250e+00	7.819491e-05	2.000000e+00
9.096625e+00	7.905427e-05	2.000000e+00
9.105625e+00	9.126310e-05	2.000000e+00
9.109000e+00	8.867510e-05	2.000000e+00
9.121375e+00	7.097851e-05	2.000000e+00
9.133750e+00	6.326760e-05	2.000000e+00
9.146125e+00	8.816975e-05	2.000000e+00
9.158500e+00	8.709797e-05	2.000000e+00
9.167500e+00	8.101410e-05	2.000000e+00
9.170875e+00	6.688227e-05	2.000000e+00
9.183250e+00	6.405419e-05	2.000000e+00
9.195625e+00	6.935451e-05	2.000000e+00
9.208000e+00	8.912825e-05	2.000000e+00
9.220375e+00	9.488330e-05	2.000000e+00
9.229375e+00	5.462036e-05	2.000000e+00
9.232750e+00	8.568029e-05	2.000000e+00
9.245125e+00	1.133768e-04	2.000000e+00
9.257500e+00	9.021261e-05	2.000000e+00
9.269875e+00	6.865474e-05	2.000000e+00
9.282250e+00	5.647531e-05	2.000000e+00
9.291250e+00	7.218178e-05	2.000000e+00
9.294625e+00	6.187997e-05	2.000000e+00
9.307000e+00	7.205503e-05	2.000000e+00
9.319375e+00	6.976582e-05	2.000000e+00
9.331750e+00	5.842235e-05	2.000000e+00
9.344125e+00	5.259994e-05	2.000000e+00
9.353125e+00	6.776411e-05	2.000000e+00
9.356500e+00	6.296272e-05	2.000000e+00
9.368875e+00	5.129303e-05	2.000000e+00
9.381250e+00	8.051052e-05	2.000000e+00
9.393625e+00	9.066250e-05	2.000000e+00
9.406000e+00	8.544171e-05	2.000000e+00
9.415000e+00	5.426727e-05	2.000000e+00
9.418375e+00	8.116698e-05	2.000000e+00
9.430750e+00	8.922167e-05	2.000000e+00
9.443125e+00	7.158779e-05	2.000000e+00
9.455500e+00	8.514805e-05	2.000000e+00
9.467875e+00	1.224319e-04	2.000000e+00
9.476875e+00	7.835161e-05	2.000000e+00
9.480250e+00	9.569676e-05	2.000000e+00
9.492625e+00	6.721180e-05	2.000000e+00
9.505000e+00	9.829424e-05	2.000000e+00
9.517375e+00	9.781370e-05	2.000000e+00
9.529750e+00	9.909854e-05	2.000000e+00
9.538750e+00	8.973920e-05	2.000000e+00
9.542125e+00	9.940792e-05	2.000000e+00
9.554500e+00	1.006456e-04	2.000000e+00
9.566875e+00	7.864453e-05	2.000000e+00
9.579250e+00	6.136520e-05	2.000000e+00
9.591625e+00	5.192982e-05	2.000000e+00
9.600625e+00	8.208346e-05	2.000000e+00
9.604000e+00	8.053126e-05	2.000000e+00
9.616375e+00	6.459750e-05	2.000000e+00
9.628750e+00	7.511304e-05	2.000000e+00
9.641125e+00	8.707739e-05	2.000000e+00
9.653500e+00	6.526558e-05	2.000000e+00
9.662500e+00	7.892551e-05	2.000000e+00
9.665875e+00	7.166742e-05	2.000000e+00
9.678250e+00	7.143366e-05	2.000000e+00
9.690625e+00	8.770148e-05	2.000000e+00
9.703000e+00	8.092089e-05	2.000000e+00
9.715375e+00	8.904509e-05	2.000000e+00
9.724375e+00	8.526903e-05	2.000000e+00
9.727750e+00	7.812058e-05	2.000000e+00
9.740125e+00	7.599026e-05	2.000000e+00
9.752500e+00	1.062899e-04	2.000000e+00
9.764875e+00	8.587332e-05	2.000000e+00
9.777250e+00	7.757209e-05	2.000000e+00
9.786250e+00	9.084930e-05	2.000000e+00
9.789625e+00	1.020833e-04	2.000000e+00
9.802000e+00	8.943882e-05	2.000000e+00
9.814375e+00	7.767622e-05	2.000000e+00
9.826750e+00	8.144984e-05	2.000000e+00
9.839125e+00	6.859577e-05	2.000000e+00
9.848125e+00	8.184073e-05	2.000000e+00
9.851500e+00	7.021371e-05	2.000000e+00
9.863875e+00	9.116832e-05	2.000000e+00
9.876250e+00	8.559943e-05	2.000000e+00
9.888625e+00	9.328257e-05	2.000000e+00
9.901000e+00	7.831739e-05	2.000000e+00
9.910000e+00	7.954750e-05	2.000000e+00
9.913375e+00	7.719648e-05	2.000000e+00
9.925750e+00	6.395922e-05	2.000000e+00
9.938125e+00	4.936343e-05	2.000000e+00
9.950500e+00	5.534676e-05	2.000000e+00
9.962875e+00	7.460264e-05	2.000000e+00
9.971875e+00	1.061954e-04	2.000000e+00
9.975250e+00	5.833617e-05	2.000000e+00
9.987625e+00	7.680578e-05	2.000000e+00
1.000000e+01	7.896482e-05	2.000000e+00
1.003375e+01	9.923168e-05	2.000000e+00
1.009563e+01	8.060471e-05	2.000000e+00
1.015750e+01	8.946036e-05	2.000000e+00
1.021938e+01	9.466306e-05	2.000000e+00
1.028125e+01	9.748207e-05	2.000000e+00
1.034313e+01	7.503899e-05	2.000000e+00
1.040500e+01	6.312953e-05	2.000000e+00
1.046688e+01	7.870302e-05	2.000000e+00
1.052875e+01	8.495847e-05	2.000000e+00
1.059063e+01	6.432781e-05	2.000000e+00
1.061875e+01	8.207778e-05	2.000000e+00
1.065250e+01	9.171592e-05	2.000000e+00
1.071438e+01	8.304433e-05	2.000000e+00
1.077625e+01	8.336470e-05	2.000000e+00
1.083813e+01	8.753556e-05	2.000000e+00
1.090000e+01	7.572166e-05	2.000000e+00
1.096188e+01	7.254701e-05	2.000000e+00
1.102375e+01	9.155968e-05	2.000000e+00
1.108563e+01	7.898193e-05	2.000000e+00
1.114750e+01	7.620916e-05	2.000000e+00
1.120938e+01	7.584429e-05	2.000000e+00
1.123750e+01	8.210815e-05	2.000000e+00
1.127125e+01	6.848020e-05	2.000000e+00
1.133313e+01	7.953433e-05	2.000000e+00
1.139500e+01	7.804212e-05	2.000000e+00
1.145688e+01	6.082222e-05	2.000000e+00
1.151875e+01	6.186492e-05	2.000000e+00
1.158063e+01	6.106934e-05	2.000000e+00
1.164250e+01	6.535126e-05	2.000000e+00
1.170438e+01	6.726179e-05	2.000000e+00
1.176625e+01	7.228375e-05	2.000000e+00
1.182813e+01	7.122288e-05	2.000000e+00
1.185625e+01	7.336479e-05	2.000000e+00
1.189000e+01	7.242431e-05	2.000000e+00
1.195188e+01	6.506887e-05	2.000000e+00
1.201375e+01	6.273150e-05	2.000000e+00
1.207563e+01	7.499136e-05	2.000000e+00
1.213750e+01	7.949531e-05	2.000000e+00
1.219938e+01	5.556338e-05	2.000000e+00
1.226125e+01	6.061919e-05	2.000000e+00
1.232313e+01	7.274819e-05	2.000000e+00
1.238500e+01	7.350833e-05	2.000000e+00
1.244688e+01	7.097433e-05	2.000000e+00
1.247500e+01	8.020244e-05	2.000000e+00
1.250875e+01	6.389854e-05	2.000000e+00
1.257063e+01	5.917149e-05	2.000000e+00
1.263250e+01	4.938607e-05	2.000000e+00
1.269438e+01	7.068442e-05	2.000000e+00
1.275625e+01	7.046088e-05	2.000000e+00
1.281813e+01	8.051649e-05	2.000000e+00
1.288000e+01	6.990499e-05	2.000000e+00
1.294188e+01	7.387802e-05	2.000000e+00
1.300375e+01	6.130781e-05	2.000000e+00
1.306563e+01	7.836777e-05	2.000000e+00
1.309375e+01	8.091049e-05	2.000000e+00
1.312750e+01	7.802683e-05	2.000000e+00
1.318938e+01	6.694459e-05	2.000000e+00
1.325125e+01	5.241437e-05	2.000000e+00
1.331313e+01	6.338176e-05	2.000000e+00
1.337500e+01	7.186708e-05	2.000000e+00
1.343688e+01	8.545637e-05	2.000000e+00
1.349875e+01	8.484186e-05	2.000000e+00
1.356063e+01	6.777501e-05	2.000000e+00
1.362250e+01	6.452075e-05	2.000000e+00
1.368438e+01	9.210293e-05	2.000000e+00
1.371250e+01	7.584541e-05	2.000000e+00
1.374625e+01	9.045244e-05	2.000000e+00
1.380813e+01	7.302919e-05	2.000000e+00
1.387000e+01	5.516528e-05	2.000000e+00
1.393188e+01	7.151435e-05	2.000000e+00
1.399375e+01	8.514823e-05	2.000000e+00
1.405563e+01	7.835931e-05	2.000000e+00
1.411750e+01	6.637912e-05	2.000000e+00
1.417938e+01	7.143176e-05	2.000000e+00
1.424125e+01	8.033122e-05	2.000000e+00
1.430313e+01	5.803414e-05	2.000000e+00
1.433125e+01	7.194897e-05	2.000000e+00
1.436500e+01	6.663907e-05	2.000000e+00
1.442688e+01	7.710637e-05	2.000000e+00
1.448875e+01	7.604010e-05	2.000000e+00
1.455063e+01	7.393781e-05	2.000000e+00
1.461250e+01	7.408296e-05	2.000000e+00
1.467438e+01	7.577467e-05	2.000000e+00
1.473625e+01	5.955355e-05	2.000000e+00
1.479813e+01	5.562157e-05	2.000000e+00
1.486000e+01	6.027702e-05	2.000000e+00
1.492188e+01	5.727073e-05	2.000000e+00
1.495000e+01	7.153445e-05	2.000000e+00
1.498375e+01	6.215285e-05	2.000000e+00
1.504563e+01	6.626346e-05	2.000000e+00
1.510750e+01	8.107373e-05	2.000000e+00
1.516938e+01	6.936208e-05	2.000000e+00
1.523125e+01	7.634639e-05	2.000000e+00
1.529313e+01	7.980103e-05	2.000000e+00
1.535500e+01	7.608634e-05	2.000000e+00
1.541688e+01	7.311434e-05	2.000000e+00
1.547875e+01	6.695070e-05	2.000000e+00
1.554063e+01	8.241973e-05	2.000000e+00
1.556875e+01	6.683642e-05	2.000000e+00
1.560250e+01	9.855707e-05	2.000000e+00
1.566438e+01	8.626732e-05	2.000000e+00
1.572625e+01	6.096518e-05	2.000000e+00
1.578813e+01	7.025901e-05	2.000000e+00
1.585000e+01	5.717798e-05	2.000000e+00
1.591188e+01	5.869558e-05	2.000000e+00
1.597375e+01	5.443831e-05	2.000000e+00
1.603563e+01	6.982812e-05	2.000000e+00
1.609750e+01	6.248174e-05	2.000000e+00
1.615938e+01	6.059899e-05	2.000000e+00
1.618750e+01	6.040838e-05	2.000000e+00
1.622125e+01	7.185066e-05	2.000000e+00
1.628313e+01	7.155288e-05	2.000000e+00
1.634500e+01	7.885176e-05	2.000000e+00
1.640688e+01	8.208503e-05	2.000000e+00
1.646875e+01	6.672644e-05	2.000000e+00
1.653063e+01	9.187555e-05	2.000000e+00
1.659250e+01	1.050502e-04	2.000000e+00
1.665438e+01	9.973163e-05	2.000000e+00
1.671625e+01	7.211379e-05	2.000000e+00
1.677813e+01	6.219917e-05	2.000000e+00
1.680625e+01	6.832096e-05	2.000000e+00
1.684000e+01	5.963654e-05	2.000000e+00
1.690188e+01	6.562862e-05	2.000000e+00
1.696375e+01	6.778427e-05	2.000000e+00
1.702563e+01	5.232047e-05	2.000000e+00
1.708750e+01	6.136469e-05	2.000000e+00
1.714938e+01	5.619362e-05	2.000000e+00
1.721125e+01	7.147147e-05	2.000000e+00
1.727313e+01	7.609650e-05	2.000000e+00
1.733500e+01	7.366091e-05	2.000000e+00
1.739688e+01	7.756136e-05	2.000000e+00
1.742500e+01	7.234369e-05	2.000000e+00
1.745875e+01	7.207591e-05	2.000000e+00
1.752063e+01	5.775472e-05	2.000000e+00
1.758250e+01	6.404085e-05	2.000000e+00
1.764438e+01	6.594942e-05	2.000000e+00
1.770625e+01	6.696898e-05	2.000000e+00
1.776813e+01	6.571095e-05	2.000000e+00
1.783000e+01	5.195798e-05	2.000000e+00
1.789188e+01	5.177445e-05	2.000000e+00
1.795375e+01	6.350219e-05	2.000000e+00
1.801563e+01	8.715194e-05	2.000000e+00
1.804375e+01	6.726459e-05	2.000000e+00
1.807750e+01	7.737424e-05	2.000000e+00
1.813938e+01	7.455793e-05	2.000000e+00
1.820125e+01	6.591827e-05	2.000000e+00
1.826313e+01	6.828479e-05	2.000000e+00
1.832500e+01	6.889249e-05	2.000000e+00
1.838688e+01	7.955924e-05	2.000000e+00
1.844875e+01	8.898419e-05	2.000000e+00
1.851063e+01	7.901392e-05	2.000000e+00
1.857250e+01	7.044183e-05	2.000000e+00
1.863438e+01	6.399153e-05	2.000000e+00
1.866250e+01	6.847531e-05	2.000000e+00
1.869625e+01	5.459225e-05	2.000000e+00
1.875813e+01	5.376331e-05	2.000000e+00
1.882000e+01	7.053926e-05	2.000000e+00
1.888188e+01	7.171319e-05	2.000000e+00
1.894375e+01	5.170518e-05	2.000000e+00
1.900563e+01	4.467527e-05	2.000000e+00
1.906750e+01	5.884580e-05	2.000000e+00
1.912938e+01	5.158721e-05	2.000000e+00
1.919125e+01	5.970079e-05	2.000000e+00
1.925313e+01	6.386731e-05	2.000000e+00
1.928125e+01	6.152652e-05	2.000000e+00
1.931500e+01	6.629286e-05	2.000000e+00
1.937688e+01	6.144020e-05	2.000000e+00
1.943875e+01	5.937232e-05	2.000000e+00
1.950063e+01	6.753445e-05	2.000000e+00
1.956250e+01	7.498900e-05	2.000000e+00
1.962438e+01	7.359395e-05	2.000000e+00
1.968625e+01	6.977157e-05	2.000000e+00
1.974813e+01	6.405605e-05	2.000000e+00
1.981000e+01	5.690694e-05	2.000000e+00
1.987188e+01	7.571540e-05	2.000000e+00
1.990000e+01	6.452642e-05	2.000000e+00
1.993375e+01	7.184665e-05	2.000000e+00
1.999563e+01	6.753946e-05	2.000000e+00
2.005750e+01	7.446148e-05	2.000000e+00
2.011938e+01	5.259082e-05	2.000000e+00
2.018125e+01	6.173691e-05	2.000000e+00
2.024313e+01	7.472546e-05	2.000000e+00
2.030500e+01	6.838431e-05	2.000000e+00
2.036688e+01	6.592768e-05	2.000000e+00
2.042875e+01	5.728590e-05	2.000000e+00
2.049063e+01	7.019447e-05	2.000000e+00
2.051875e+01	6.404165e-05	2.000000e+00
2.055250e+01	5.318774e-05	2.000000e+00
2.061438e+01	4.922787e-05	2.000000e+00
2.067625e+01	5.717967e-05	2.000000e+00
2.073813e+01	4.487917e-05	2.000000e+00
2.080000e+01	6.169047e-05	2.000000e+00
2.086188e+01	5.656936e-05	2.000000e+00
2.092375e+01	5.419671e-05	2.000000e+00
2.098563e+01	5.493552e-05	2.000000e+00
2.104750e+01	5.655877e-05	2.000000e+00
2.110938e+01	5.610527e-05	2.000000e+00
2.113750e+01	6.265574e-05	2.000000e+00
2.117125e+01	5.008361e-05	2.000000e+00
2.123313e+01	6.166729e-05	2.000000e+00
2.129500e+01	6.263821e-05	2.000000e+00
2.135688e+01	7.054186e-05	2.000000e+00
2.141875e+01	7.897886e-05	2.000000e+00
2.148063e+01	5.613820e-05	2.000000e+00
2.154250e+01	4.937722e-05	2.000000e+00
2.160438e+01	7.020793e-05	2.000000e+00
2.166625e+01	5.600173e-05	2.000000e+00
2.172813e+01	5.341619e-05	2.000000e+00
2.175625e+01	6.682899e-05	2.000000e+00
2.179000e+01	6.231077e-05	2.000000e+00
2.185188e+01	6.001428e-05	2.000000e+00
2.191375e+01	5.017118e-05	2.000000e+00
2.197563e+01	5.538267e-05	2.000000e+00
2.203750e+01	6.002360e-05	2.000000e+00
2.209938e+01	6.643446e-05	2.000000e+00
2.216125e+01	5.091194e-05	2.000000e+00
2.222313e+01	4.524398e-05	2.000000e+00
